CARRIER,DEP_TIME,DEST,FL_DATE,FL_NUM,ORIGIN,TAIL_NUM,Flight Status
MQ,1319,LGA,1/24/2004,4964,DCA,N700MQ,ontime
UA,849,LGA,1/24/2004,846,IAD,N565UA,ontime
US,657,LGA,1/24/2004,2160,DCA,N754UW,ontime
US,919,LGA,1/24/2004,2164,DCA,N763UW,ontime
US,1058,LGA,1/24/2004,2168,DCA,N754UW,ontime
US,1259,LGA,1/24/2004,2172,DCA,N763UW,ontime
US,1457,LGA,1/24/2004,2176,DCA,N754UW,ontime
US,1656,LGA,1/24/2004,2180,DCA,N763UW,ontime
US,1854,LGA,1/24/2004,2184,DCA,N754UW,ontime
RU,1453,EWR,1/24/2004,2229,BWI,N14945,ontime
RU,1715,EWR,1/24/2004,3372,BWI,N16927,ontime
RU,654,EWR,1/24/2004,2703,BWI,N12996,delayed
RU,1029,EWR,1/24/2004,2303,BWI,N15926,ontime
CO,1252,EWR,1/24/2004,808,DCA,N33608,ontime
DH,824,EWR,1/24/2004,7299,IAD,N640BR,ontime
DH,1658,EWR,1/24/2004,7302,IAD,N675BR,ontime
DH,1240,EWR,1/24/2004,7303,IAD,N675BR,ontime
DH,2118,EWR,1/24/2004,7304,IAD,N654BR,ontime
RU,929,EWR,1/24/2004,2582,DCA,N48901,ontime
RU,1456,EWR,1/24/2004,2156,IAD,N12135,ontime
RU,1556,EWR,1/24/2004,2361,DCA,N14505,ontime
RU,659,EWR,1/24/2004,2855,IAD,N15926,delayed
RU,640,EWR,1/24/2004,2761,DCA,N14930,ontime
RU,1358,EWR,1/24/2004,2216,DCA,N12552,ontime
RU,1658,EWR,1/24/2004,2497,IAD,N34111,ontime
RU,1728,EWR,1/24/2004,2097,DCA,N11548,ontime
OH,1455,JFK,1/25/2004,5935,BWI,N967CA,ontime
DH,1656,JFK,1/25/2004,6155,DCA,N402FJ,ontime
DH,1251,LGA,1/25/2004,7208,IAD,N647BR,ontime
DH,1455,LGA,1/25/2004,7211,IAD,N708BR,ontime
DH,1900,LGA,1/25/2004,7215,IAD,N698BR,delayed
DH,2244,LGA,1/25/2004,7684,IAD,N683BR,delayed
DH,901,JFK,1/25/2004,7800,IAD,N634BR,ontime
DH,1326,JFK,1/25/2004,7806,IAD,N665BR,delayed
DH,1452,JFK,1/25/2004,7808,IAD,N322UE,ontime
DH,1641,JFK,1/25/2004,7810,IAD,N332UE,ontime
DH,1715,JFK,1/25/2004,7812,IAD,N306UE,delayed
DH,2122,JFK,1/25/2004,7814,IAD,N657BR,delayed
DH,1600,JFK,1/25/2004,7816,IAD,N321UE,ontime
DL,1535,JFK,1/25/2004,746,DCA,N931DL,delayed
DL,826,LGA,1/25/2004,1744,DCA,N231DN,ontime
DL,1026,LGA,1/25/2004,1748,DCA,N225DL,ontime
DL,1128,LGA,1/25/2004,1750,DCA,N223DZ,ontime
DL,1229,LGA,1/25/2004,1752,DCA,N231DN,ontime
DL,1330,LGA,1/25/2004,1754,DCA,N242DL,ontime
DL,1429,LGA,1/25/2004,1756,DCA,N225DL,ontime
DL,1530,LGA,1/25/2004,1758,DCA,N223DZ,ontime
DL,1633,LGA,1/25/2004,1760,DCA,N231DN,ontime
DL,1729,LGA,1/25/2004,1762,DCA,N242DL,ontime
DL,1829,LGA,1/25/2004,1764,DCA,N225DL,ontime
DL,1930,LGA,1/25/2004,1766,DCA,N223DZ,ontime
DL,2031,LGA,1/25/2004,1768,DCA,N231DN,ontime
MQ,1604,JFK,1/25/2004,4752,DCA,N718MQ,delayed
MQ,917,JFK,1/25/2004,4771,DCA,N703MQ,ontime
MQ,1852,JFK,1/25/2004,4784,DCA,N708MQ,ontime
MQ,1255,LGA,1/25/2004,4964,DCA,N732MQ,ontime
MQ,1528,LGA,1/25/2004,4968,DCA,N708MQ,delayed
MQ,1659,LGA,1/25/2004,4972,DCA,N851MQ,ontime
MQ,1859,LGA,1/25/2004,4976,DCA,N723MQ,ontime
UA,845,LGA,1/25/2004,846,IAD,N581UA,ontime
US,859,LGA,1/25/2004,2164,DCA,N768UW,ontime
US,954,LGA,1/25/2004,2166,DCA,N767UW,ontime
US,1053,LGA,1/25/2004,2168,DCA,N738UW,ontime
US,1156,LGA,1/25/2004,2170,DCA,N714UW,ontime
US,1254,LGA,1/25/2004,2172,DCA,N768UW,ontime
US,1356,LGA,1/25/2004,2174,DCA,N767UW,ontime
US,1455,LGA,1/25/2004,2176,DCA,N738UW,ontime
US,1600,LGA,1/25/2004,2178,DCA,N714UW,ontime
US,1655,LGA,1/25/2004,2180,DCA,N725UW,ontime
US,1754,LGA,1/25/2004,2182,DCA,N767UW,ontime
US,1855,LGA,1/25/2004,2184,DCA,N738UW,ontime
US,1953,LGA,1/25/2004,2186,DCA,N714UW,ontime
US,2057,LGA,1/25/2004,2188,DCA,N760UW,delayed
RU,1456,EWR,1/25/2004,2403,BWI,N14505,ontime
RU,1137,EWR,1/25/2004,2303,BWI,N16927,delayed
RU,1729,EWR,1/25/2004,3372,BWI,N13908,ontime
RU,1313,EWR,1/25/2004,2703,BWI,N13955,ontime
CO,1620,EWR,1/25/2004,810,DCA,N33608,ontime
CO,1251,EWR,1/25/2004,1767,DCA,N14645,ontime
CO,1856,EWR,1/25/2004,816,DCA,N16650,ontime
DH,830,EWR,1/25/2004,7299,IAD,N694BR,ontime
DH,1720,EWR,1/25/2004,7302,IAD,N671BR,ontime
DH,1238,EWR,1/25/2004,7303,IAD,N671BR,ontime
DH,2120,EWR,1/25/2004,7304,IAD,N664BR,delayed
DH,1521,EWR,1/25/2004,7307,IAD,N329UE,delayed
RU,2244,EWR,1/25/2004,2879,DCA,N13936,delayed
RU,926,EWR,1/25/2004,2582,DCA,N11548,ontime
RU,840,EWR,1/25/2004,2254,IAD,N13936,ontime
RU,1859,EWR,1/25/2004,2385,IAD,N16151,delayed
RU,1456,EWR,1/25/2004,2156,IAD,N41104,ontime
RU,1655,EWR,1/25/2004,2497,IAD,N14907,ontime
RU,1356,EWR,1/25/2004,2216,DCA,N14950,ontime
RU,1736,EWR,1/25/2004,2097,DCA,N13956,ontime
OH,1500,JFK,1/26/2004,5935,BWI,N811CA,ontime
DH,1243,LGA,1/26/2004,7208,IAD,N681BR,ontime
DH,1612,LGA,1/26/2004,7211,IAD,N708BR,delayed
DH,1947,LGA,1/26/2004,7215,IAD,N656BR,delayed
DH,2150,LGA,1/26/2004,7684,IAD,N670BR,delayed
DH,1001,LGA,1/26/2004,7790,IAD,N624BR,delayed
DH,1035,LGA,1/26/2004,7792,IAD,N708BR,delayed
DH,839,JFK,1/26/2004,7800,IAD,N683BR,ontime
DH,1235,JFK,1/26/2004,7806,IAD,N653BR,ontime
DH,1459,JFK,1/26/2004,7808,IAD,N330UE,delayed
DH,1759,JFK,1/26/2004,7810,IAD,N329UE,delayed
DH,1829,JFK,1/26/2004,7812,IAD,N333UE,delayed
DH,2120,JFK,1/26/2004,7814,IAD,N687BR,ontime
DH,1635,JFK,1/26/2004,7816,IAD,N316UE,ontime
DL,1509,JFK,1/26/2004,746,DCA,N905DL,delayed
DL,741,LGA,1/26/2004,1742,DCA,N225DL,delayed
DL,929,LGA,1/26/2004,1746,DCA,N231DN,ontime
DL,1033,LGA,1/26/2004,1748,DCA,N221DL,ontime
DL,1129,LGA,1/26/2004,1750,DCA,N225DL,ontime
DL,1229,LGA,1/26/2004,1752,DCA,N242DL,ontime
DL,1328,LGA,1/26/2004,1754,DCA,N231DN,ontime
DL,1433,LGA,1/26/2004,1756,DCA,N221DL,delayed
DL,1540,LGA,1/26/2004,1758,DCA,N225DL,delayed
DL,1634,LGA,1/26/2004,1760,DCA,N242DL,ontime
DL,1730,LGA,1/26/2004,1762,DCA,N231DN,ontime
DL,1931,LGA,1/26/2004,1766,DCA,N225DL,ontime
DL,2031,LGA,1/26/2004,1768,DCA,N242DL,ontime
MQ,1619,JFK,1/26/2004,4752,DCA,N713MQ,delayed
MQ,1956,JFK,1/26/2004,4784,DCA,N711MQ,delayed
MQ,1017,LGA,1/26/2004,4954,DCA,N718MQ,delayed
MQ,920,LGA,1/26/2004,4956,DCA,N728MQ,delayed
MQ,1607,LGA,1/26/2004,4964,DCA,N730MQ,delayed
MQ,2010,LGA,1/26/2004,4976,DCA,N728MQ,delayed
UA,929,LGA,1/26/2004,846,IAD,N525UA,delayed
US,646,LGA,1/26/2004,1479,DCA,N767UW,delayed
US,729,LGA,1/26/2004,2160,DCA,N704UW,delayed
US,801,LGA,1/26/2004,2162,DCA,N762UW,ontime
US,925,LGA,1/26/2004,2164,DCA,N760UW,delayed
US,956,LGA,1/26/2004,2166,DCA,N710UW,ontime
US,1100,LGA,1/26/2004,2168,DCA,N704UW,delayed
US,1358,LGA,1/26/2004,2174,DCA,N710UW,ontime
US,1559,LGA,1/26/2004,2178,DCA,N762UW,ontime
US,1703,LGA,1/26/2004,2180,DCA,N760UW,ontime
US,1756,LGA,1/26/2004,2182,DCA,N710UW,ontime
US,1900,LGA,1/26/2004,2184,DCA,N704UW,ontime
US,1955,LGA,1/26/2004,2186,DCA,N762UW,ontime
US,2118,LGA,1/26/2004,2188,DCA,N760UW,delayed
RU,1737,EWR,1/26/2004,3372,BWI,N15555,delayed
RU,1504,EWR,1/26/2004,2403,BWI,N17513,ontime
CO,750,EWR,1/26/2004,806,DCA,N13624,delayed
CO,1922,EWR,1/26/2004,816,DCA,N23661,delayed
CO,1254,EWR,1/26/2004,808,DCA,N33637,ontime
DH,840,EWR,1/26/2004,7299,IAD,N655BR,ontime
DH,1501,EWR,1/26/2004,7303,IAD,N685BR,delayed
DH,2150,EWR,1/26/2004,7304,IAD,N631BR,delayed
DH,632,EWR,1/26/2004,7305,IAD,N316UE,ontime
DH,1457,EWR,1/26/2004,7307,IAD,N320UE,delayed
RU,1500,EWR,1/26/2004,2156,IAD,N14116,delayed
RU,2055,EWR,1/26/2004,2879,DCA,N21537,ontime
RU,856,EWR,1/26/2004,2582,DCA,N13929,ontime
RU,1939,EWR,1/26/2004,2385,IAD,N34110,delayed
RU,1258,EWR,1/26/2004,2692,IAD,N16511,ontime
RU,1754,EWR,1/26/2004,2497,IAD,N11539,delayed
RU,1358,EWR,1/26/2004,2216,DCA,N15973,ontime
RU,1755,EWR,1/26/2004,2261,DCA,N16927,delayed
OH,1515,JFK,1/27/2004,5935,BWI,N712CA,ontime
DH,1941,JFK,1/27/2004,6155,DCA,N420FJ,delayed
DH,1409,LGA,1/27/2004,7208,IAD,N661BR,delayed
DH,1520,LGA,1/27/2004,7211,IAD,N676BR,delayed
DH,1735,LGA,1/27/2004,7215,IAD,N631BR,delayed
DH,845,LGA,1/27/2004,7790,IAD,N624BR,delayed
DH,1031,LGA,1/27/2004,7792,IAD,N676BR,ontime
DH,837,JFK,1/27/2004,7800,IAD,N670BR,delayed
DH,1342,JFK,1/27/2004,7806,IAD,N643BR,delayed
DH,1512,JFK,1/27/2004,7808,IAD,N324UE,delayed
DH,1915,JFK,1/27/2004,7812,IAD,N316UE,delayed
DH,2155,JFK,1/27/2004,7814,IAD,N648BR,delayed
DL,1505,JFK,1/27/2004,746,DCA,N927DA,delayed
DL,731,LGA,1/27/2004,1742,DCA,N232DZ,ontime
DL,842,LGA,1/27/2004,1744,DCA,N242DL,delayed
DL,1032,LGA,1/27/2004,1748,DCA,N225DL,ontime
DL,1231,LGA,1/27/2004,1752,DCA,N242DL,ontime
DL,1430,LGA,1/27/2004,1756,DCA,N225DL,ontime
DL,1750,LGA,1/27/2004,1760,DCA,N242DL,delayed
DL,1927,LGA,1/27/2004,1764,DCA,N225DL,delayed
DL,2030,LGA,1/27/2004,1768,DCA,N232DZ,delayed
MQ,1551,JFK,1/27/2004,4752,DCA,N845MQ,delayed
MQ,1915,JFK,1/27/2004,4784,DCA,N710MQ,delayed
MQ,700,LGA,1/27/2004,4952,DCA,N713MQ,delayed
MQ,810,LGA,1/27/2004,4954,DCA,N722MQ,ontime
MQ,1612,LGA,1/27/2004,4966,DCA,N719MQ,delayed
MQ,1459,LGA,1/27/2004,4968,DCA,N711MQ,ontime
MQ,1855,LGA,1/27/2004,4970,DCA,N703MQ,delayed
UA,1026,LGA,1/27/2004,846,IAD,N534UA,delayed
US,625,LGA,1/27/2004,1479,DCA,N744UW,ontime
US,657,LGA,1/27/2004,2160,DCA,N741UW,ontime
US,757,LGA,1/27/2004,2162,DCA,N704UW,ontime
US,858,LGA,1/27/2004,2164,DCA,N733UW,ontime
US,956,LGA,1/27/2004,2166,DCA,N724UW,ontime
US,1057,LGA,1/27/2004,2168,DCA,N741UW,ontime
US,1156,LGA,1/27/2004,2170,DCA,N704UW,ontime
US,1300,LGA,1/27/2004,2172,DCA,N733UW,ontime
US,1357,LGA,1/27/2004,2174,DCA,N724UW,ontime
US,1457,LGA,1/27/2004,2176,DCA,N741UW,ontime
US,1559,LGA,1/27/2004,2178,DCA,N704UW,ontime
US,1657,LGA,1/27/2004,2180,DCA,N733UW,ontime
RU,657,EWR,1/27/2004,2703,BWI,N12921,delayed
CO,1813,EWR,1/27/2004,814,DCA,N10323,delayed
CO,1257,EWR,1/27/2004,808,DCA,N14613,delayed
DH,840,EWR,1/27/2004,7299,IAD,N646BR,delayed
DH,1824,EWR,1/27/2004,7302,IAD,N708BR,delayed
DH,1348,EWR,1/27/2004,7303,IAD,N708BR,delayed
DH,2150,EWR,1/27/2004,7304,IAD,N646BR,delayed
DH,1444,EWR,1/27/2004,7307,IAD,N322UE,delayed
RU,1456,EWR,1/27/2004,2156,IAD,N18982,delayed
RU,711,EWR,1/27/2004,2855,IAD,N17984,delayed
RU,641,EWR,1/27/2004,2761,DCA,N34110,ontime
OH,1500,JFK,1/28/2004,5935,BWI,N809CA,ontime
DH,1631,JFK,1/28/2004,6155,DCA,N451FJ,ontime
DH,1238,LGA,1/28/2004,7208,IAD,N647BR,ontime
DH,1552,LGA,1/28/2004,7211,IAD,N329UE,delayed
DH,1744,LGA,1/28/2004,7215,IAD,N651BR,ontime
DH,2151,LGA,1/28/2004,7684,IAD,N634BR,delayed
DH,640,LGA,1/28/2004,7790,IAD,N679BR,ontime
DH,1038,LGA,1/28/2004,7792,IAD,N329UE,ontime
DH,912,JFK,1/28/2004,7800,IAD,N660BR,delayed
DH,1331,JFK,1/28/2004,7806,IAD,N689BR,delayed
DH,1451,JFK,1/28/2004,7808,IAD,N301UE,ontime
DH,1642,JFK,1/28/2004,7810,IAD,N320UE,ontime
DH,1832,JFK,1/28/2004,7812,IAD,N332UE,delayed
DH,2118,JFK,1/28/2004,7814,IAD,N658BR,ontime
DH,1610,JFK,1/28/2004,7816,IAD,N328UE,ontime
DL,1451,JFK,1/28/2004,746,DCA,N921DL,ontime
DL,729,LGA,1/28/2004,1742,DCA,N242DL,ontime
DL,931,LGA,1/28/2004,1746,DCA,N225DL,ontime
DL,1130,LGA,1/28/2004,1750,DCA,N242DL,ontime
DL,1329,LGA,1/28/2004,1754,DCA,N225DL,ontime
DL,1529,LGA,1/28/2004,1758,DCA,N242DL,ontime
DL,1729,LGA,1/28/2004,1762,DCA,N225DL,ontime
DL,1830,LGA,1/28/2004,1764,DCA,N241DL,ontime
DL,2030,LGA,1/28/2004,1768,DCA,N232DZ,delayed
MQ,1529,JFK,1/28/2004,4752,DCA,N723MQ,ontime
MQ,1833,JFK,1/28/2004,4784,DCA,N845MQ,ontime
MQ,756,LGA,1/28/2004,4954,DCA,N708MQ,delayed
MQ,1424,LGA,1/28/2004,4966,DCA,N836MQ,delayed
MQ,1513,LGA,1/28/2004,4968,DCA,N845MQ,ontime
MQ,1551,LGA,1/28/2004,4970,DCA,N722MQ,ontime
MQ,1719,LGA,1/28/2004,4972,DCA,N716MQ,delayed
MQ,1941,LGA,1/28/2004,4976,DCA,N729MQ,delayed
UA,849,LGA,1/28/2004,846,IAD,N540UA,ontime
US,628,LGA,1/28/2004,1479,DCA,N758UW,ontime
US,657,LGA,1/28/2004,2160,DCA,N722UW,ontime
US,830,LGA,1/28/2004,2162,DCA,N704UW,delayed
US,921,LGA,1/28/2004,2164,DCA,N741UW,delayed
US,1005,LGA,1/28/2004,2166,DCA,N709UW,ontime
US,1056,LGA,1/28/2004,2168,DCA,N722UW,ontime
US,1257,LGA,1/28/2004,2172,DCA,N741UW,ontime
US,1458,LGA,1/28/2004,2176,DCA,N722UW,delayed
US,1555,LGA,1/28/2004,2178,DCA,N704UW,delayed
US,1656,LGA,1/28/2004,2180,DCA,N709UW,ontime
US,1758,LGA,1/28/2004,2182,DCA,N727UW,ontime
US,1855,LGA,1/28/2004,2184,DCA,N722UW,ontime
US,1956,LGA,1/28/2004,2186,DCA,N768UW,delayed
US,2054,LGA,1/28/2004,2188,DCA,N765UW,ontime
RU,1454,EWR,1/28/2004,2403,BWI,N14952,ontime
RU,1022,EWR,1/28/2004,2303,BWI,N13914,ontime
RU,1848,EWR,1/28/2004,3372,BWI,N18102,delayed
CO,1723,EWR,1/28/2004,814,DCA,N14336,ontime
CO,1937,EWR,1/28/2004,816,DCA,N18611,delayed
CO,1256,EWR,1/28/2004,808,DCA,N19638,ontime
DH,836,EWR,1/28/2004,7299,IAD,N683BR,ontime
DH,1715,EWR,1/28/2004,7302,IAD,N679BR,delayed
DH,1354,EWR,1/28/2004,7303,IAD,N679BR,delayed
DH,2116,EWR,1/28/2004,7304,IAD,N640BR,ontime
DH,627,EWR,1/28/2004,7305,IAD,N329UE,ontime
DH,1425,EWR,1/28/2004,7307,IAD,N312UE,ontime
RU,1355,EWR,1/28/2004,2216,DCA,N13914,ontime
RU,1650,EWR,1/28/2004,2497,IAD,N14991,ontime
RU,2120,EWR,1/28/2004,2879,DCA,N14947,delayed
RU,1855,EWR,1/28/2004,2385,IAD,N17521,ontime
RU,1628,EWR,1/28/2004,2181,DCA,N16571,ontime
RU,911,EWR,1/28/2004,2582,DCA,N12921,delayed
RU,700,EWR,1/28/2004,2855,IAD,N15983,ontime
RU,1523,EWR,1/28/2004,2261,DCA,N12540,ontime
RU,1453,EWR,1/28/2004,2156,IAD,N11119,ontime
OH,1455,JFK,1/29/2004,5935,BWI,N435CA,ontime
DH,1636,JFK,1/29/2004,6155,DCA,N402FJ,ontime
DH,1321,LGA,1/29/2004,7208,IAD,N651BR,delayed
DH,1609,LGA,1/29/2004,7211,IAD,N642BR,delayed
DH,1939,LGA,1/29/2004,7215,IAD,N642BR,delayed
DH,2120,LGA,1/29/2004,7684,IAD,N622BR,ontime
DH,721,LGA,1/29/2004,7790,IAD,N669BR,delayed
DH,837,JFK,1/29/2004,7800,IAD,N634BR,ontime
DH,1232,JFK,1/29/2004,7806,IAD,N708BR,ontime
DH,1450,JFK,1/29/2004,7808,IAD,N322UE,ontime
DH,1644,JFK,1/29/2004,7810,IAD,N314UE,ontime
DH,1737,JFK,1/29/2004,7812,IAD,N324UE,ontime
DH,2115,JFK,1/29/2004,7814,IAD,N620BR,ontime
DH,1613,JFK,1/29/2004,7816,IAD,N330UE,ontime
DL,1500,JFK,1/29/2004,746,DCA,N954DL,delayed
DL,630,LGA,1/29/2004,1740,DCA,N241DL,ontime
DL,728,LGA,1/29/2004,1742,DCA,N242DL,ontime
DL,834,LGA,1/29/2004,1744,DCA,N225DL,delayed
DL,1032,LGA,1/29/2004,1748,DCA,N232DZ,ontime
DL,1128,LGA,1/29/2004,1750,DCA,N242DL,ontime
DL,1230,LGA,1/29/2004,1752,DCA,N225DL,ontime
DL,1329,LGA,1/29/2004,1754,DCA,N241DL,ontime
DL,1430,LGA,1/29/2004,1756,DCA,N232DZ,ontime
DL,1531,LGA,1/29/2004,1758,DCA,N242DL,ontime
DL,1629,LGA,1/29/2004,1760,DCA,N225DL,ontime
DL,1730,LGA,1/29/2004,1762,DCA,N241DL,ontime
DL,1829,LGA,1/29/2004,1764,DCA,N221DL,ontime
DL,1928,LGA,1/29/2004,1766,DCA,N242DL,ontime
DL,2031,LGA,1/29/2004,1768,DCA,N225DL,ontime
MQ,1633,JFK,1/29/2004,4752,DCA,N710MQ,delayed
MQ,559,JFK,1/29/2004,4760,DCA,N701MQ,ontime
MQ,1829,JFK,1/29/2004,4784,DCA,N703MQ,ontime
MQ,650,LGA,1/29/2004,4952,DCA,N719MQ,delayed
MQ,749,LGA,1/29/2004,4954,DCA,N721MQ,ontime
MQ,855,LGA,1/29/2004,4956,DCA,N704MQ,ontime
MQ,1257,LGA,1/29/2004,4964,DCA,N733MQ,ontime
MQ,1428,LGA,1/29/2004,4966,DCA,N719MQ,delayed
MQ,1527,LGA,1/29/2004,4968,DCA,N703MQ,delayed
MQ,1654,LGA,1/29/2004,4972,DCA,N733MQ,ontime
MQ,1902,LGA,1/29/2004,4976,DCA,N716MQ,ontime
UA,848,LGA,1/29/2004,846,IAD,N507UA,ontime
US,632,LGA,1/29/2004,1479,DCA,N727UW,ontime
US,657,LGA,1/29/2004,2160,DCA,N751UW,delayed
US,755,LGA,1/29/2004,2162,DCA,N722UW,ontime
US,858,LGA,1/29/2004,2164,DCA,N711UW,ontime
US,958,LGA,1/29/2004,2166,DCA,N765UW,ontime
US,1058,LGA,1/29/2004,2168,DCA,N751UW,ontime
US,1155,LGA,1/29/2004,2170,DCA,N722UW,ontime
US,1256,LGA,1/29/2004,2172,DCA,N711UW,ontime
US,1356,LGA,1/29/2004,2174,DCA,N765UW,ontime
US,1457,LGA,1/29/2004,2176,DCA,N751UW,ontime
US,1556,LGA,1/29/2004,2178,DCA,N722UW,ontime
US,1659,LGA,1/29/2004,2180,DCA,N711UW,ontime
US,1758,LGA,1/29/2004,2182,DCA,N704UW,ontime
US,1857,LGA,1/29/2004,2184,DCA,N751UW,ontime
US,2001,LGA,1/29/2004,2186,DCA,N722UW,ontime
US,2055,LGA,1/29/2004,2188,DCA,N711UW,ontime
RU,1718,EWR,1/29/2004,3372,BWI,N16149,ontime
RU,659,EWR,1/29/2004,2703,BWI,N13968,ontime
RU,1030,EWR,1/29/2004,2303,BWI,N13550,ontime
RU,1451,EWR,1/29/2004,2403,BWI,N13936,ontime
CO,1255,EWR,1/29/2004,808,DCA,N14652,ontime
CO,1728,EWR,1/29/2004,814,DCA,N16701,ontime
CO,732,EWR,1/29/2004,806,DCA,N14664,ontime
CO,1852,EWR,1/29/2004,816,DCA,N15659,ontime
DH,913,EWR,1/29/2004,7299,IAD,N653BR,delayed
DH,1659,EWR,1/29/2004,7302,IAD,N701BR,ontime
DH,1237,EWR,1/29/2004,7303,IAD,N701BR,ontime
DH,2211,EWR,1/29/2004,7304,IAD,N636BR,delayed
DH,627,EWR,1/29/2004,7305,IAD,N315UE,ontime
DH,1427,EWR,1/29/2004,7307,IAD,N301UE,ontime
RU,2057,EWR,1/29/2004,2879,DCA,N13965,ontime
RU,1633,EWR,1/29/2004,2181,DCA,N14952,ontime
RU,1452,EWR,1/29/2004,2156,IAD,N34111,ontime
RU,640,EWR,1/29/2004,2761,DCA,N13550,ontime
RU,654,EWR,1/29/2004,2855,IAD,N19554,ontime
RU,1855,EWR,1/29/2004,2385,IAD,N14505,ontime
RU,1405,EWR,1/29/2004,2216,DCA,N13550,delayed
RU,1259,EWR,1/29/2004,2692,IAD,N17507,ontime
RU,1620,EWR,1/29/2004,2261,DCA,N13970,delayed
RU,857,EWR,1/29/2004,2582,DCA,N14902,ontime
RU,1659,EWR,1/29/2004,2497,IAD,N11536,ontime
OH,1455,JFK,1/30/2004,5935,BWI,N958CA,ontime
DH,1640,JFK,1/30/2004,6155,DCA,N409FJ,ontime
DH,1237,LGA,1/30/2004,7208,IAD,N668BR,ontime
DH,1528,LGA,1/30/2004,7211,IAD,N331UE,delayed
DH,1709,LGA,1/30/2004,7215,IAD,N671BR,ontime
DH,2127,LGA,1/30/2004,7684,IAD,N620BR,ontime
DH,632,LGA,1/30/2004,7790,IAD,N651BR,ontime
DH,1030,LGA,1/30/2004,7792,IAD,N655BR,ontime
DH,831,JFK,1/30/2004,7800,IAD,N622BR,ontime
DH,1241,JFK,1/30/2004,7806,IAD,N623BR,ontime
DH,1459,JFK,1/30/2004,7808,IAD,N307UE,ontime
DH,1641,JFK,1/30/2004,7810,IAD,N313UE,ontime
DH,1714,JFK,1/30/2004,7812,IAD,N333UE,ontime
DH,2214,JFK,1/30/2004,7814,IAD,N692BR,delayed
DH,1609,JFK,1/30/2004,7816,IAD,N322UE,ontime
DL,1510,JFK,1/30/2004,746,DCA,N940DL,delayed
DL,630,LGA,1/30/2004,1740,DCA,N223DZ,ontime
DL,730,LGA,1/30/2004,1742,DCA,N221DL,ontime
DL,830,LGA,1/30/2004,1744,DCA,N225DL,ontime
DL,931,LGA,1/30/2004,1746,DCA,N241DL,ontime
DL,1031,LGA,1/30/2004,1748,DCA,N223DZ,ontime
DL,1131,LGA,1/30/2004,1750,DCA,N221DL,ontime
DL,1231,LGA,1/30/2004,1752,DCA,N225DL,ontime
DL,1331,LGA,1/30/2004,1754,DCA,N241DL,ontime
DL,1432,LGA,1/30/2004,1756,DCA,N223DZ,ontime
DL,1531,LGA,1/30/2004,1758,DCA,N221DL,ontime
DL,1632,LGA,1/30/2004,1760,DCA,N225DL,ontime
DL,1730,LGA,1/30/2004,1762,DCA,N232DZ,ontime
DL,1830,LGA,1/30/2004,1764,DCA,N223DZ,ontime
DL,1927,LGA,1/30/2004,1766,DCA,N221DL,ontime
DL,2031,LGA,1/30/2004,1768,DCA,N225DL,ontime
MQ,1523,JFK,1/30/2004,4752,DCA,N725MQ,ontime
MQ,1843,JFK,1/30/2004,4784,DCA,N724MQ,ontime
MQ,703,LGA,1/30/2004,4952,DCA,N713MQ,ontime
MQ,827,LGA,1/30/2004,4954,DCA,N845MQ,delayed
MQ,850,LGA,1/30/2004,4956,DCA,N725MQ,ontime
MQ,1056,LGA,1/30/2004,4960,DCA,N713MQ,ontime
MQ,1251,LGA,1/30/2004,4964,DCA,N700MQ,ontime
MQ,1358,LGA,1/30/2004,4966,DCA,N728MQ,ontime
MQ,1458,LGA,1/30/2004,4968,DCA,N727MQ,ontime
MQ,1703,LGA,1/30/2004,4970,DCA,N739MQ,delayed
MQ,1656,LGA,1/30/2004,4972,DCA,N700MQ,ontime
UA,849,LGA,1/30/2004,846,IAD,N536UA,ontime
US,638,LGA,1/30/2004,1479,DCA,N760UW,ontime
US,656,LGA,1/30/2004,2160,DCA,N704UW,ontime
US,754,LGA,1/30/2004,2162,DCA,N708UW,ontime
US,858,LGA,1/30/2004,2164,DCA,N716UW,ontime
US,957,LGA,1/30/2004,2166,DCA,N768UW,ontime
US,1057,LGA,1/30/2004,2168,DCA,N704UW,ontime
US,1155,LGA,1/30/2004,2170,DCA,N708UW,ontime
US,1256,LGA,1/30/2004,2172,DCA,N716UW,ontime
US,1356,LGA,1/30/2004,2174,DCA,N768UW,ontime
US,1459,LGA,1/30/2004,2176,DCA,N704UW,ontime
US,1556,LGA,1/30/2004,2178,DCA,N708UW,ontime
US,1656,LGA,1/30/2004,2180,DCA,N716UW,delayed
US,1758,LGA,1/30/2004,2182,DCA,N727UW,ontime
US,1856,LGA,1/30/2004,2184,DCA,N704UW,ontime
US,2004,LGA,1/30/2004,2186,DCA,N708UW,ontime
US,2057,LGA,1/30/2004,2188,DCA,N716UW,ontime
RU,1748,EWR,1/30/2004,3372,BWI,N12563,delayed
RU,700,EWR,1/30/2004,2703,BWI,N14573,ontime
RU,1513,EWR,1/30/2004,2403,BWI,N14945,delayed
RU,1037,EWR,1/30/2004,2303,BWI,N14942,ontime
CO,1728,EWR,1/30/2004,814,DCA,N14341,ontime
CO,1257,EWR,1/30/2004,808,DCA,N11612,ontime
CO,1851,EWR,1/30/2004,816,DCA,N14652,ontime
CO,727,EWR,1/30/2004,806,DCA,N14605,ontime
DH,832,EWR,1/30/2004,7299,IAD,N673BR,ontime
